ContestId,Contest,Candidate_IssueId,Candidate_Issue,Party,PrecinctCode,PrecinctName,EarlyVotes,MailBallotsVotes,ElectionDateVotes,ProvisionalVotes,TotalVotes
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,104,104,115,151,233,0,499
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,105,105,210,239,415,1,865
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,106,106,342,215,399,1,957
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,107,107,41,58,93,1,193
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,108,108,91,147,244,0,482
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,109,109,64,88,182,1,335
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,110,110,126,204,350,0,680
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,111,111,197,193,343,0,733
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,112,112,68,75,51,0,194
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,113,113,265,291,489,1,1046
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,114,114,30,55,78,0,163
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,201,201,211,286,433,0,930
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,202,202,209,287,468,1,965
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,203,203,173,214,343,0,730
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,204,204,145,175,349,0,669
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,205,205,336,373,753,1,1463
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,206,206,317,415,910,0,1642
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,207,207,260,323,504,0,1087
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,208,208,166,207,479,0,852
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,209,209,139,173,502,1,815
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,210,210,25,30,90,0,145
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,211,211,189,267,449,0,905
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,212,212,22,43,171,0,236
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,213,213,71,153,288,0,512
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,301,301,140,231,411,0,782
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,302,302,89,98,282,0,469
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,303,303,205,196,481,0,882
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,304,304,165,250,342,0,757
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,305,305,299,347,493,1,1140
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,306,306,168,160,178,0,506
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,307,307,85,104,139,0,328
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,308,308,53,84,329,0,466
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,309,309,160,131,291,1,583
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,310,310,131,347,254,0,732
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,311,311,126,175,297,0,598
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,312,312,412,362,409,0,1183
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,313,313,201,219,411,0,831
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,315,315,51,82,208,0,341
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,401,401,53,103,206,0,362
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,402,402,135,159,248,0,542
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,403,403,202,265,350,0,817
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,404,404,154,249,566,3,972
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,405,405,56,82,149,0,287
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,407,407,292,331,462,2,1087
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,408,408,157,296,533,1,987
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,409,409,65,181,316,2,564
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,410,410,160,192,298,1,651
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,411,411,140,203,226,0,569
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,412,412,78,88,67,0,233
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,501,501,297,244,337,0,878
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,502,502,50,61,123,0,234
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,503,503,26,40,71,0,137
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,504,504,176,145,400,0,721
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,505,505,228,204,571,0,1003
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,506,506,153,223,339,0,715
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,507,507,68,79,145,0,292
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,508,508,340,484,764,1,1589
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,509,509,392,415,505,0,1312
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,510,510,318,267,477,1,1063
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,511,511,52,141,228,2,423
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,512,512,236,231,308,1,776
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,513,513,75,175,264,1,515
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,601,601,468,240,437,0,1145
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,602,602,239,235,457,0,931
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,603,603,536,436,421,0,1393
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,604,604,266,175,275,0,716
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,605,605,562,341,516,0,1419
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,606,606,762,451,508,0,1721
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,607,607,126,170,185,1,482
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,608,608,426,404,462,2,1294
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,609,609,68,111,177,0,356
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,610,610,419,341,638,0,1398
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,611,611,171,174,206,0,551
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,612,612,283,294,423,0,1000
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,613,613,134,159,355,0,648
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,614,614,76,77,182,0,335
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,701,701,26,48,61,0,135
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,702,702,15,24,39,0,78
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,703,703,263,278,490,0,1031
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,704,704,93,58,170,0,321
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,705,705,135,127,236,0,498
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,706,706,4,6,7,0,17
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,707,707,31,27,31,0,89
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,708,708,5,11,14,0,30
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,709,709,79,39,46,0,164
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,710,710,89,51,52,0,192
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,711,711,13,4,10,1,28
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,712,712,36,27,67,1,131
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,713,713,89,120,80,1,290
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,714,714,16,17,18,0,51
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,801,801,31,30,74,0,135
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,802,802,26,21,17,0,64
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,803,803,124,105,137,1,367
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,804,804,53,77,140,1,271
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,805,805,55,76,79,0,210
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,806,806,4,0,8,0,12
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,807,807,14,9,4,0,27
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,808,808,7,4,7,0,18
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,809,809,7,8,6,0,21
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,810,810,74,68,239,0,381
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,811,811,5,1,9,0,15
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,812,812,2,3,7,0,12
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,813,813,185,244,338,0,767
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,814,814,171,220,501,1,893
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,815,815,9,13,9,0,31
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,816,816,6,11,13,0,30
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,817,817,74,118,196,0,388
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,818,818,27,20,47,0,94
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,901,901,96,80,156,0,332
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,902,902,7,7,18,0,32
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,903,903,66,126,190,0,382
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,904,904,13,8,20,0,41
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,905,905,77,102,85,0,264
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,906,906,77,126,153,0,356
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,907,907,67,107,219,0,393
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,908,908,107,117,186,1,411
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,909,909,6,8,11,0,25
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,910,910,10,41,21,0,72
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,911,911,36,72,77,0,185
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,912,912,7,4,8,0,19
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,913,913,57,68,109,0,234
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,914,914,108,148,195,0,451
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1001,Precinct 1001,31,27,32,0,90
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1002,Precinct 1002,20,10,23,0,53
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1003,Precinct 1003,12,11,16,0,39
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1004,Precinct 1004,22,13,34,0,69
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1005,Precinct 1005,40,19,27,0,86
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1006,Precinct 1006,33,57,175,0,265
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1007,Precinct 1007,38,97,130,0,265
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1008,Precinct 1008,113,123,164,0,400
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1009,Precinct 1009,98,144,155,0,397
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1010,Precinct 1010,111,100,232,0,443
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1011,Precinct 1011,47,87,121,1,256
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1012,Precinct 1012,75,71,91,0,237
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1013,Precinct 1013,52,100,165,0,317
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1014,Precinct 1014,135,125,208,0,468
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1015,Precinct 1015,93,106,220,0,419
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1016,Precinct 1016,41,32,98,0,171
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1101,Precinct 1101,50,64,153,0,267
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1102,Precinct 1102,6,29,122,0,157
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1103,Precinct 1103,130,202,374,0,706
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1104,Precinct 1104,100,203,195,0,498
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1105,Precinct 1105,121,132,228,1,482
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1106,Precinct 1106,345,538,444,0,1327
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1107,Precinct 1107,81,132,369,0,582
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1108,Precinct 1108,104,148,186,0,438
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1109,Precinct 1109,102,235,425,1,763
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1110,Precinct 1110,118,152,197,0,467
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1111,Precinct 1111,46,53,93,0,192
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1112,Precinct 1112,146,192,150,0,488
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1113,Precinct 1113,92,149,136,0,377
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1114,Precinct 1114,71,151,79,0,301
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1115,Precinct 1115,123,192,198,1,514
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1201,Precinct 1201,127,199,332,0,658
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1202,Precinct 1202,151,151,336,1,639
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1203,Precinct 1203,57,69,203,0,329
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1204,Precinct 1204,66,93,219,1,379
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1205,Precinct 1205,187,190,462,0,839
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1206,Precinct 1206,234,168,366,0,768
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1207,Precinct 1207,14,50,109,0,173
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1208,Precinct 1208,108,156,298,0,562
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1209,Precinct 1209,266,183,399,1,849
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1210,Precinct 1210,113,94,243,1,451
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1211,Precinct 1211,181,116,159,1,457
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1212,Precinct 1212,325,192,291,1,809
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1213,Precinct 1213,241,208,294,0,743
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1301,Precinct 1301,198,237,391,0,826
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1302,Precinct 1302,191,191,388,0,770
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1303,Precinct 1303,135,212,298,1,646
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1304,Precinct 1304,100,170,218,0,488
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1305,Precinct 1305,293,164,296,1,754
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1306,Precinct 1306,176,175,327,0,678
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1307,Precinct 1307,329,461,368,0,1158
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1308,Precinct 1308,187,185,315,0,687
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1309,Precinct 1309,248,189,388,1,826
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1310,Precinct 1310,180,197,265,0,642
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1311,Precinct 1311,144,236,373,0,753
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1312,Precinct 1312,52,56,173,0,281
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1313,Precinct 1313,255,416,478,0,1149
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1314,Precinct 1314,15,23,39,0,77
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1315,Precinct 1315,141,161,314,0,616
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1401,Precinct 1401,86,140,231,1,458
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1402,Precinct 1402,170,128,286,0,584
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1403,Precinct 1403,169,101,189,2,461
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1404,Precinct 1404,304,350,722,1,1377
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1405,Precinct 1405,136,110,247,0,493
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1406,Precinct 1406,93,81,178,1,353
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1407,Precinct 1407,53,41,140,0,234
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1408,Precinct 1408,125,196,466,0,787
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1409,Precinct 1409,147,292,386,0,825
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1410,Precinct 1410,109,230,376,0,715
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1411,Precinct 1411,338,707,1220,3,2268
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1412,Precinct 1412,137,186,373,1,697
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1413,Precinct 1413,220,194,521,0,935
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1414,Precinct 1414,51,89,111,0,251
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25951,Anna Lopez Brosche,REP,1415,Precinct 1415,130,206,288,2,626
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,101,101,151,70,249,1,471
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,102,102,307,121,321,0,749
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,103,103,48,24,112,1,185
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,104,104,121,61,230,0,412
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,105,105,214,134,337,0,685
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,106,106,351,110,316,0,777
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,107,107,100,37,146,0,283
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,108,108,99,69,183,0,351
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,109,109,56,27,117,0,200
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,110,110,66,62,135,1,264
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,111,111,167,86,229,0,482
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,112,112,126,60,93,1,280
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,113,113,362,146,490,1,999
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,114,114,89,66,184,0,339
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,201,201,150,83,205,0,438
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,202,202,163,112,286,0,561
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,203,203,245,114,323,2,684
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,204,204,73,62,136,0,271
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,205,205,371,134,417,1,923
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,206,206,151,111,235,0,497
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,207,207,238,137,323,0,698
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,208,208,59,50,123,0,232
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,209,209,63,52,174,0,289
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,210,210,3,8,18,0,29
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,211,211,202,103,301,0,606
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,212,212,5,5,43,0,53
6310,CITY COUNCIL-AT-LARGE - GROUP 1,25952,Kimberly Daniels,DEM,213,213,61,22,103,0,186
